   0.0000000000000000        0.0000000000000000     
  0.20000000000000001        4.9989088097677416E-002
  0.40000000000000002        9.9912818876650655E-002
  0.60000000000000009       0.14970640270814528     
  0.80000000000000004       0.19930617246663831     
   1.0000000000000000       0.24865011314689944     
   1.2000000000000002       0.29767835503984819     
   1.4000000000000001       0.34633362074078594     
   1.6000000000000001       0.39456161812398483     
   1.8000000000000000       0.44231137350066774     
   2.0000000000000000       0.48953550135711532     
   2.2000000000000002       0.53619040922418970     
   2.4000000000000004       0.58223643825059868     
   2.6000000000000001       0.62763794185178468     
   2.8000000000000003       0.67236330632100660     
   3.0000000000000000       0.71638491848148411     
   3.2000000000000002       0.75967908631558800     
   3.4000000000000004       0.80222591903776885     
   3.6000000000000001       0.84400917330820757     
   3.8000000000000003       0.88501607225225287     
   4.0000000000000000       0.92523710370213808     
   4.2000000000000002       0.96466580366062360     
   4.4000000000000004        1.0032985304486748     
   4.6000000000000005        1.0411342343850709     
   4.8000000000000007        1.0781742271934882     
   5.0000000000000000        1.1144219546742788     
   5.2000000000000002        1.1498827755392320     
   5.4000000000000004        1.1845637487069087     
   5.6000000000000005        1.2184734308066170     
   5.8000000000000007        1.2516216851484656     
   6.0000000000000000        1.2840195029887369     
   6.2000000000000002        1.3156788375542798     
   6.4000000000000004        1.3466124509843775     
   6.6000000000000005        1.3768337740996397     
   6.8000000000000007        1.4063567787097420     
   7.0000000000000000        1.4351958620195939     
   7.2000000000000002        1.4633657425808797     
   7.4000000000000004        1.4908813671570802     
   7.6000000000000005        1.5177578278195916     
   7.8000000000000007        1.5440102885653695     
   8.0000000000000000        1.5696539207381284     
   8.2000000000000011        1.5947038465415229     
   8.4000000000000004        1.6191750899505422     
   8.5999999999999996        1.6430825343535795     
   8.8000000000000007        1.6664408862899138     
   9.0000000000000000        1.6892646446836128     
   9.2000000000000011        1.7115680750135385     
   9.4000000000000004        1.7333651878988796     
   9.6000000000000014        1.7546697216194735     
   9.8000000000000007        1.7754951281293223     
   10.000000000000000        1.7958545621595832     
   10.200000000000001        1.8157608730435237     
   10.400000000000000        1.8352265989301777     
   10.600000000000001        1.8542639630856013     
   10.800000000000001        1.8728848720105509     
   11.000000000000000        1.8911009151311216     
   11.200000000000001        1.9089233658444169     
   11.400000000000000        1.9263631837246900     
   11.600000000000001        1.9434310177167444     
   11.800000000000001        1.9601372101627956     
   12.000000000000000        1.9764918015265567     
